num__id_transacao,num__id_usuario,num__valor_transacao,num__saldo_conta_antes,num__saldo_conta_depois,num__score_fraude,num__horario_transacao,num__renda_mensal,num__renda_anual,num__motivo_recusa_missing_flag,num__month,num__day,num__hour,num__weekday,num__hour_sin,num__hour_cos,num__weekday_sin,num__impacto_transacao,cat__tipo_conta_investimento,cat__tipo_conta_poupanca,cat__dispositivo_transacao_terminal_pos,cat__canal_transacao_online,cat__status_transacao_pendente,cat__status_transacao_rejeitada,cat__motivo_recusa_Saldo Insuficiente,flag_fraude
-1.7313233555754701,-1.5515025430294533,-0.4795685062133029,0.9488447082453223,0.9064082664736042,-1.0352350272819721,1.0905814988327887,-1.3861710356592485,-1.3861710356586632,0.7687578554662761,-0.7293736796045791,0.14378761104639137,1.0905814988327887,-0.5026715565760485,-1.3659565335277315,0.374320221540054,1.38198580526458,1.0625769309620894,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.731254073542155,0.7200955870583499,-0.40339789610901905,0.8273239153287401,0.9958141313086788,-1.0352350272819721,0.08056358310692412,1.0044981789008973,1.0044981789009255,0.7687578554662761,-0.4416323001002561,-0.6521779696510523,0.08056358310692412,0.4945694527034143,0.0010215047947393697,-1.412673231529658,-0.6047352994129364,0.9207267582620656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7311847915088394,-0.18960451369173612,1.54435211460286,0.5761595604115839,-0.2524626047633515,-1.0352350272819721,-0.0642435660733159,-1.1903251167644964,-1.1903251167642126,-1.300799715917658,0.7209670362728635,0.37139323936188146,-0.0642435660733159,-0.9998004084663028,0.3667833563050394,-1.3640599610381605,1.1113011643154729,-0.2417422878639,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False
-1.7311155094755237,-1.6485346187481627,0.14302760157695382,0.2016280666756396,0.15040665668538844,0.39323058863134336,-1.3735349296199775,-1.4863355048249318,-1.4863355048241793,0.7687578554662761,0.42842908112288985,0.599075362877236,-1.3735349296199775,-1.4961434715136266,0.7074222290710003,1.2288569221211365,0.010373520271479605,0.19232715878732287,0.0,1.0,1.0,0.0,0.0,0.0,1.0,False
-1.7310462274422087,-0.04063926081772589,-0.28071656527648847,1.0448639406637938,1.2224202362038352,-1.0352350272819721,0.6584063789959971,-0.14348090700515054,-0.14348090700578842,0.7687578554662761,-1.5876232976261944,1.7384077227410535,0.6584063789959971,-0.5026715565760485,-1.2244599239047882,-0.700513188175153,1.38198580526458,1.1342326621005314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.7309769454088932,-1.6164232672713912,1.565480198634887,-0.1899794099462412,-0.7670842723892091,-1.0352350272819721,1.5219094366137287,-0.7877368202620527,-0.787736820262272,-1.300799715917658,1.3090427282199524,0.4852252554508671,1.5219094366137287,-0.5026715565760485,-0.7062421271142321,1.2288569221211356,1.38198580526458,-0.7550590860384802,1.0,0.0,0.0,1.0,0.0,1.0,1.0,False
-1.7309076633755776,-0.7762416550163372,-0.8481975148004688,1.3068482025527117,1.278230781072678,1.2130077792195744,-1.3735349296199775,0.22212082717409673,0.2221208271734795,0.7687578554662761,0.13710429956836287,-0.5385251021409772,-1.3735349296199775,-0.00459613584308902,0.7074222290710003,1.2288569221211365,0.6224099812630925,1.508834493589434,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
-1.730838381342262,0.2689356011053852,-0.6349071342143081,0.31933730265423504,0.34991132146456344,0.39323058863134336,1.2344450721713767,0.16600453504222146,0.16600453504158766,0.7687578554662761,1.604352784530826,-0.8794354337507971,1.2344450721713767,1.4955931277903716,-1.2244599239047882,0.714247945140384,-1.0999549494740426,0.4162704945284007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.730769099308947,0.9215051267374685,-1.0594753402458381,0.37492390023288097,0.43826231982508834,-1.0352350272819721,0.08056358310692412,-1.0278086305418337,-1.0278086305417728,0.7687578554662761,-0.4416323001002561,1.5104346651180196,0.08056358310692412,-1.4961434715136266,0.0010215047947393697,-1.412673231529658,0.010373520271479605,0.5168823371776514,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.7306998172756318,-0.11652453528421954,-0.7974868249532717,0.012349422949075711,0.08250262569384983,0.39323058863134336,0.6584063789959971,0.5647431961496588,0.564743196149234,0.7687578554662761,-1.3022774882932118,0.25758031757272337,0.6584063789959971,1.4955931277903716,-1.2244599239047882,-0.700513188175153,-1.0999549494740426,0.11722638972086655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7306305352423164,1.176730944367964,-0.48861384312636175,-0.09426417840102629,-0.040232953869629016,-1.0352350272819721,0.2252213027260889,-1.6411651334799187,-1.6411651334788908,0.7687578554662761,1.3090427282199524,1.5104346651180196,0.2252213027260889,0.4945694527034143,-0.3649830368162775,-1.364059961038161,-0.6047352994129364,-0.01675512555390734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7305612532090013,-0.9984757212262998,-0.7102196874614874,1.429438472022953,1.3750038573904402,2.063460009335884,0.8025677467440175,0.1903510434504185,0.19035104344979184,-1.300799715917658,1.0145475875014325,-0.3111669836975497,0.8025677467440175,1.4955931277903716,-1.3659565335277315,-0.358011889239122,-1.0999549494740426,1.626596108088564,0.0,1.0,0.0,1.0,0.0,1.0,0.0,True
-1.7304919711756859,-1.127980115044094,-1.1953571058746235,0.2519198260013356,0.33454254189451205,1.9663521868903353,-1.227618716318365,-0.7010287256525014,-0.701028725652806,0.7687578554662761,-1.0162213860374933,0.37139323936188146,-1.227618716318365,-0.9998004084663028,0.9998028955136725,1.005602370455623,1.1113011643154729,0.3988551906705315,0.0,0.0,0.0,1.0,1.0,0.0,1.0,True
-1.7304226891423706,1.3772623383242568,-0.034390433876295846,0.017374904948155846,0.013128786541628827,-1.0352350272819721,0.5141333951384147,-0.28285615792399543,-0.2828561579245888,0.7687578554662761,1.0145475875014325,0.4852252554508671,0.5141333951384147,0.4945694527034143,-0.9994208153315507,-0.9951789915240166,-0.6047352994129364,0.04116330204196004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.7303534071090556,-1.1690732284945273,-0.9727067375232596,0.4268027857224162,0.4790325663569734,-1.0352350272819721,0.6584063789959971,0.854374439692886,0.8543744396927351,0.7687578554662761,1.0145475875014325,0.599075362877236,0.6584063789959971,-1.4961434715136266,-1.2244599239047882,-0.700513188175153,0.010373520271479605,0.563586478089216,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
-1.7302841250757406,-1.2375415637370653,0.21093596611889914,1.6598149365370423,1.9181977640423957,1.9663521868903353,0.2252213027260889,0.20275349308613747,0.2027534930855143,0.7687578554662761,1.0145475875014325,0.030016380900262592,0.2252213027260889,-1.4961434715136266,-0.3649830368162775,-1.364059961038161,0.010373520271479605,1.6896399092713326,0.0,1.0,0.0,1.0,1.0,0.0,1.0,True
-1.7302148430424256,1.1036730627600517,-0.0076930202351975134,0.24193134222312931,0.20814667622731817,1.5053462974670926,-1.0817975531983626,1.5156405938261228,1.515640593826924,0.7687578554662761,-0.7293736796045791,1.2825107891267824,-1.0817975531983626,-0.00459613584308902,1.2240795110805598,0.714247945140384,0.6224099812630925,0.2566511529699191,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.73014556100911,1.3779589848744271,-0.30102297453030197,1.6074681067924712,1.7589116077491347,0.39323058863134336,-1.227618716318365,1.701335639847099,1.701335639848239,0.7687578554662761,-0.7293736796045791,-1.1066331891422665,-1.227618716318365,0.9946854268760552,0.9998028955136725,1.005602370455623,-1.3754200769387055,1.7560375679985698,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7300762789757955,0.95069490320857,-0.20655760834298573,-0.2307436109562002,-0.18898416431562098,-1.0352350272819721,-0.0642435660733159,-1.680267360552107,-1.6802673605510057,0.7687578554662761,-0.7293736796045791,-1.4473281714165325,-0.0642435660733159,-1.4961434715136266,0.3667833563050394,-1.3640599610381605,0.010373520271479605,-0.17532287207017958,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.7300069969424803,0.9374893908001737,-0.2643648510868146,0.27254457581628444,0.26838577957779347,0.8550335286698184,0.5141333951384147,0.9856295624906566,0.9856295624906605,0.7687578554662761,-0.1528653316154009,-0.5385251021409772,0.5141333951384147,-0.9998004084663028,-0.9994208153315507,-0.9951789915240166,1.1113011643154729,0.3241923312689807,1.0,0.0,1.0,1.0,0.0,0.0,1.0,False
-1.729937714909165,-1.4106573464036984,1.1532706195230622,0.6984700919443274,0.24045545009991903,0.8550335286698184,-0.7904618630723129,-0.8832953088289704,-0.883295308829085,0.7687578554662761,-0.1528653316154009,-1.2202112063319135,-0.7904618630723129,-0.5026715565760485,1.413106626448752,0.00865768312416103,1.38198580526458,0.29282259759448787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7298684328758502,0.7874360316391691,-0.9822387049472667,-0.11093659542691406,-0.01812191867953777,-1.0352350272819721,0.9466241507858256,-1.3542458196060347,-1.354245819605501,0.7687578554662761,1.3090427282199524,0.8268263269801165,0.9466241507858256,-0.00459613584308902,-1.4142236563461619,0.008657683124160579,0.6224099812630925,0.007176172044137594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7297991508425357,0.8291039533535534,-0.453809359711438,-0.26296494082969946,-0.19615729528399375,0.39323058863134336,0.8025677467440175,-1.3361581937227562,-1.3361581937222515,0.7687578554662761,0.42842908112288985,-1.3337760370692722,0.8025677467440175,1.4955931277903716,-1.3659565335277315,-0.358011889239122,-1.0999549494740426,-0.18286499006773757,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.7297298688092206,-1.39697785349541,1.2066648917935443,1.5644921480064868,0.8818069432470391,0.8550335286698184,-0.7904618630723129,-0.6826022046619558,-0.6826022046622775,0.7687578554662761,-1.0162213860374933,-0.765814498391815,-0.7904618630723129,0.9946854268760552,1.413106626448752,0.00865768312416103,-1.3754200769387055,1.0334231218636616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7296605867759056,0.5591518299705597,-1.1231765178794728,-0.017452841970772407,0.07831443682375337,0.39323058863134336,-1.0817975531983626,1.276621641410185,1.2766216414105935,0.7687578554662761,1.0145475875014325,-1.3337760370692722,-1.0817975531983626,0.4945694527034143,1.2240795110805598,0.714247945140384,-0.6047352994129364,0.11261435535446526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7295913047425908,-1.5938741151701092,-0.27793570923160793,0.6890353493700146,0.644838454786826,1.2130077792195744,1.5219094366137287,-1.5507663243138456,-1.5507663243129808,0.7687578554662761,1.0145475875014325,1.6244152614470786,1.5219094366137287,-0.5026715565760485,-0.7062421271142321,1.2288569221211356,1.38198580526458,0.7552146898037188,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.729522022709276,-1.112225310673774,-0.29914678923796956,1.4901045228852279,1.6467453926966005,0.39323058863134336,-1.227618716318365,0.1681899626303871,0.16818996262975422,0.7687578554662761,-0.4416323001002561,0.599075362877236,-1.227618716318365,1.4955931277903716,0.9998028955136725,1.005602370455623,-1.0999549494740426,1.624909542660038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.729452740675961,1.3668129305518335,1.5906725835783528,1.2601985334293886,-0.3500165750237767,0.39323058863134336,-0.0642435660733159,0.6475513189414294,0.6475513189410732,-1.300799715917658,-1.0162213860374933,0.37139323936188146,-0.0642435660733159,1.4955931277903716,0.3667833563050394,-1.3640599610381605,-1.0999549494740426,0.10623183464985758,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False
-1.7293834586426464,-1.1711276438553522,-0.4113285698536487,1.102088646334232,1.0369967658934873,-1.0352350272819721,0.6584063789959971,-0.5598343146566933,-0.5598343146571195,0.7687578554662761,-1.3022774882932118,-1.6743961394318747,0.6584063789959971,-0.00459613584308902,-1.2244599239047882,-0.700513188175153,0.6224099812630925,1.2181322860755635,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False
-1.7293141766093323,1.6477378098302522,-1.3138685600293296,0.509285591299913,0.6021487180563284,0.39323058863134336,-0.0642435660733159,1.6900544132145083,1.6900544132156272,0.7687578554662761,-1.5876232976261944,1.5104346651180196,-0.0642435660733159,1.4955931277903716,0.3667833563050394,-1.3640599610381605,-1.0999549494740426,0.683587825847237,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.729244894576017,1.4127943839473747,1.542856881191217,0.36265686500725347,-0.38192429237941994,-1.0352350272819721,1.0905814988327887,1.3262268262031502,1.3262268262036365,-1.300799715917658,-0.7293736796045791,0.7129426589633938,1.0905814988327887,0.9946854268760552,-1.3659565335277315,0.374320221540054,-1.3754200769387055,-0.3749886153450192,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False
-1.7291756125427025,0.7395311529052419,1.5806642334278782,0.10837314854058343,-0.6012480682546499,0.8550335286698184,0.6584063789959971,0.8124850405415939,0.8124850405413974,-1.300799715917658,-0.4416323001002561,1.3964663563776116,0.6584063789959971,-0.9998004084663028,-1.2244599239047882,-0.700513188175153,1.1113011643154729,-0.5942877986552204,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False
-1.729106330509388,0.6486211932070751,1.4576351410282145,1.4800198857364248,0.5025235945988619,0.39323058863134336,-0.9360766589168036,1.661455229487946,1.6614552294890108,0.7687578554662761,-1.5876232976261944,0.14378761104639137,-0.9360766589168036,-0.5026715565760485,1.365034685199606,0.37432022154005445,1.38198580526458,0.5905731267732698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7290370484760733,-0.6505860370768723,1.5906725835783528,0.25766360420299644,-0.6033639595491846,0.8550335286698184,0.9466241507858256,1.0556542222743603,1.0556542222744536,-1.300799715917658,0.7209670362728635,0.4852252554508671,0.9466241507858256,-0.5026715565760485,-1.4142236563461619,0.008657683124160579,1.38198580526458,-0.5226719751012282,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False
-1.7289677664427583,-0.4980117036515211,-0.9621626090052557,1.0116890104346161,1.0179178813644048,0.39323058863134336,0.9466241507858256,-0.08011158211914915,-0.08011158211979867,0.7687578554662761,-1.0162213860374933,0.37139323936188146,0.9466241507858256,1.4955931277903716,-1.4142236563461619,0.008657683124160579,-1.0999549494740426,1.1953233616759107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.728898484409444,-1.5385159947551243,-0.5874935841004583,1.1406382334233198,1.0949142218886363,-1.0352350272819721,0.5141333951384147,-0.5693630391238971,-0.5693630391243156,0.7687578554662761,1.0145475875014325,-1.2202112063319135,0.5141333951384147,-0.00459613584308902,-0.9994208153315507,-0.9951789915240166,0.6224099812630925,1.2875409233265667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7288292023761298,1.1941298986858195,-1.0497975752170294,0.15523406574586857,0.23388676665124633,-1.0352350272819721,0.6584063789959971,-0.7200054348897174,-0.720005434890004,0.7687578554662761,0.42842908112288985,-1.6743961394318747,0.6584063789959971,-0.9998004084663028,-1.2244599239047882,-0.700513188175153,1.1113011643154729,0.28545843994925557,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7287599203428148,-1.2943514828541107,-0.9893510035784845,0.6884636606000871,0.7983145127860677,0.8550335286698184,1.2344450721713767,-1.0817791159668986,-1.0817791159667665,0.7687578554662761,0.42842908112288985,1.6244152614470786,1.2344450721713767,-0.5026715565760485,-1.2244599239047882,0.714247945140384,1.38198580526458,0.8453579698426459,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7286906383095006,-0.44849365357776183,0.07481077199823316,1.1153275547866845,0.9700993483849776,-1.0352350272819721,-0.2092089859103793,-0.540399310109441,-0.5403993101098823,0.7687578554662761,-0.4416323001002561,0.25758031757272337,-0.2092089859103793,0.9946854268760552,0.7074222290710003,-1.2215975037551319,-1.3754200769387055,1.1382787203321367,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
-1.7286213562761865,0.49399115612090017,1.5769889525679741,0.5668257773134675,-0.3179110304353983,0.39323058863134336,-0.9360766589168036,0.6636338387532568,0.6636338387529143,-1.300799715917658,0.7209670362728635,1.3964663563776116,-0.9360766589168036,0.9946854268760552,1.365034685199606,0.37432022154005445,-1.3754200769387055,-0.3094691410018954,1.0,0.0,1.0,0.0,0.0,1.0,1.0,False
-1.7285520742428717,1.3152705430256346,-1.092594421216795,0.7304507423678431,0.7702039330927838,0.8550335286698184,0.08056358310692412,0.04456354270036474,0.04456354269971203,0.7687578554662761,-1.3022774882932118,-0.5385251021409772,0.08056358310692412,0.9946854268760552,0.0010215047947393697,-1.412673231529658,-1.3754200769387055,0.9017948219800406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7284827922095571,1.1704677152127165,-0.8566868086000744,0.9617698785704578,0.9611303044044938,-1.0352350272819721,0.8025677467440175,1.6352886910555597,1.635288691056576,0.7687578554662761,0.42842908112288985,-0.08373245276106359,0.8025677467440175,-0.9998004084663028,-1.3659565335277315,-0.358011889239122,1.1113011643154729,1.1275989491401945,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7284135101762428,0.6631909704022257,1.5906725835783528,-0.12862015497776572,-1.0779979882901023,1.2130077792195744,0.36974124805607755,1.1616981982831194,1.1616981982833587,-1.300799715917658,0.13710429956836287,0.14378761104639137,0.36974124805607755,-0.5026715565760485,-0.7062421271142312,-1.2215975037551319,1.38198580526458,-0.7549508066614308,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False
-1.7283442281429287,0.07328348882919883,-0.4677715341421453,-0.1832132316563238,-0.12273294230080044,-1.0352350272819721,0.5141333951384147,0.7755277745598133,0.7755277745595782,0.7687578554662761,-1.5876232976261944,-0.8794354337507971,0.5141333951384147,-1.4961434715136266,-0.9994208153315507,-0.9951789915240166,0.010373520271479605,-0.10521464272970049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.728274946109614,1.0897605610624386,1.5906725835783528,1.604138045513368,0.15383697677272135,-1.0352350272819721,-0.6449597205145895,-1.188264003111362,-1.1882640031110818,0.7687578554662761,1.0145475875014325,-0.4248550757280417,-0.6449597205145895,-0.00459613584308902,1.365034685199606,-0.358011889239122,0.6224099812630925,0.3517484889015793,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7282056640763002,-0.4106555673208979,-0.8798430758306338,1.0121303682490839,1.0099268345822021,0.39323058863134336,-1.227618716318365,-0.30430203362991115,-0.3043020336304945,0.7687578554662761,-1.0162213860374933,0.8268263269801165,-1.227618716318365,-0.00459613584308902,0.9998028955136725,1.005602370455623,0.6224099812630925,1.1857782647124062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7281363820429858,1.4699373518579961,-0.6882836884107695,0.46230698359180905,0.6130640466225359,1.5053462974670926,0.2252213027260889,1.061013324671961,1.0610133246720619,0.7687578554662761,1.0145475875014325,-1.1066331891422665,0.2252213027260889,1.4955931277903716,-0.3649830368162775,-1.364059961038161,-1.0999549494740426,0.571275166826301,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
-1.7280671000096717,-0.44918152347994933,1.2010986637044545,1.2004148509977723,0.5971125524179597,1.5053462974670926,-1.665634155512467,1.4866874664698482,1.486687466470599,0.7687578554662761,-0.1528653316154009,1.1685684521520991,-1.665634155512467,-1.4961434715136266,0.0010215047947393697,1.4168760539941325,0.010373520271479605,0.6997865831403807,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7279978179763575,-0.2936347547228746,-0.26596826492821163,0.48773700043719764,0.46198313636114396,-1.0352350272819721,0.08056358310692412,-1.1443249406944471,-1.1443249406942293,0.7687578554662761,-1.3022774882932118,0.7129426589633938,0.08056358310692412,-0.00459613584308902,0.0010215047947393697,-1.412673231529658,0.6224099812630925,0.5440348918452126,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
-1.7279285359430434,-0.08272719579573179,-0.3814662044376687,-0.22883384104907556,-0.17132097033175878,-1.0352350272819721,-0.7904618630723129,1.4142367257752542,1.4142367257758826,0.7687578554662761,0.7209670362728635,-0.765814498391815,-0.7904618630723129,-1.4961434715136266,1.413106626448752,0.00865768312416103,0.010373520271479605,-0.1567108444698726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7278592539097288,1.3549709284231684,1.5906725835783528,0.807843789670403,3.2913054757716,0.39323058863134336,-1.227618716318365,1.6470451464523996,1.6470451464534377,0.7687578554662761,0.42842908112288985,-0.765814498391815,-1.227618716318365,-0.5026715565760485,0.9998028955136725,1.005602370455623,1.38198580526458,-0.18969246133015533,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.7277899718764147,-1.3655114553825292,-0.6783024762526783,1.6545247177846778,1.747289234548692,1.5053462974670926,-0.7904618630723129,1.6069551329732263,1.6069551329741905,0.7687578554662761,1.604352784530826,-0.6521779696510523,-0.7904618630723129,1.4955931277903716,1.413106626448752,0.00865768312416103,-1.0999549494740426,1.8758200776343936,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False
-1.727720689843101,0.5563784427842888,-0.059782865500530344,-0.17214266111566234,-0.15193038017547605,0.8550335286698184,-0.0642435660733159,-0.27678789960353894,-0.27678789960413447,0.7687578554662761,-1.0162213860374933,-0.19745981828015113,-0.0642435660733159,-0.00459613584308902,0.3667833563050394,-1.3640599610381605,0.6224099812630925,-0.13621234440400656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.727651407809787,-0.18546908101633994,-0.5858774773529227,0.16194928686338722,0.20171437247465673,0.39323058863134336,0.2252213027260889,1.1556085205883964,1.1556085205886268,0.7687578554662761,-0.1528653316154009,-1.5608680643572916,0.2252213027260889,1.4955931277903716,-0.3649830368162775,-1.364059961038161,-1.0999549494740426,0.2494649276885232,0.0,1.0,0.0,1.0,0.0,0.0,1.0,False
-1.727582125776473,1.0250814813425724,1.1716046423372923,1.680091667306895,1.0066268390238051,-1.0352350272819721,1.0905814988327887,-0.6710921301795933,-0.6710921301799259,0.7687578554662761,0.7209670362728635,0.599075362877236,1.0905814988327887,0.9946854268760552,-1.3659565335277315,0.374320221540054,-1.3754200769387055,1.1818379333243163,1.0,0.0,0.0,1.0,0.0,0.0,1.0,False
-1.7275128437431588,-0.09997194759143664,1.5906725835783528,0.3646889440148649,-0.8367337561995192,2.063460009335884,-1.3735349296199775,1.2965739559540095,1.296573955954449,-1.300799715917658,-0.4416323001002561,1.7384077227410535,-1.3735349296199775,0.4945694527034143,0.7074222290710003,1.2288569221211365,-0.6047352994129364,-0.4589631734476505,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True
-1.7274435617098451,-1.5562868576109499,-0.8912331054854277,0.5152763027483923,0.5534475181879983,-1.0352350272819721,0.8025677467440175,1.3757002043018016,1.3757002043023672,0.7687578554662761,-1.0162213860374933,0.7129426589633938,0.8025677467440175,0.4945694527034143,-1.3659565335277315,-0.358011889239122,-0.6047352994129364,0.6492627541318217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
-1.727374279676531,0.8700876726406909,1.5906725835783528,0.07354760919642173,-0.7682036709294554,-1.0352350272819721,0.5141333951384147,-0.3946829663115464,-0.3946829663120838,-1.300799715917658,-0.7293736796045791,-1.1066331891422665,0.5141333951384147,-0.00459613584308902,-0.9994208153315507,-0.9951789915240166,0.6224099812630925,-0.6324732296354856,1.0,0.0,0.0,1.0,0.0,1.0,1.0,False
